#EXPORTTYPE:                 ,DATA ALL                                                                    
#FILE:                       ,dealloy_Al_12072023_MACT_A_pink_label_20Kmin_20O2_80Ar_1200C_round_1.ngb-ds3
#FORMAT:                     ,NETZSCH5                                                                    
#FTYPE:                      ,ANSI                                                                        
#IDENTITY:                   ,DeAl_MACTA_pk_r1                                                            
#DECIMAL:                    ,POINT                                                                       
#SEPARATOR:                  ,COMMA                                                                       
#MTYPE:                      ,DSC                                                                         
#INSTRUMENT:                 ,NETZSCH STA 449F3                                                           
#PROJECT:                    ,nano-Al                                                                     
#DATE/TIME:                  ,12/7/2023 2:29:46 PM (UTC-5)                                                
#CORR. FILE:                 ,BL_11012023_20Kmin_1200C_10O2_40Ar.ngb-bs3                                  
#TEMPCAL:                    ,03-05-2023 11:25                                                            
#SENSITIVITY:                ,03-05-2023 11:53                                                            
#LABORATORY:                 ,calorimetry lab                                                             
#OPERATOR:                   ,YP                                                                          
#REMARK:                     ,DeAlloyed_Al_MACTA-pink_label_run1_20O2_80Ar_1200C_20Cmin                   
#SAMPLE:                     ,DeAl_MACTA_pk_r1                                                            
#SAMPLE MASS /mg:            ,5.0124                                                                      
#MATERIAL:                   ,mt                                                                          
#REFERENCE:                  ,empty                                                                       
#REFERENCE MASS /mg:         ,0                                                                           
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, with lid                                                       
#SAMPLE CRUCIBLE MASS /mg:   ,0                                                                           
#REFERENCE CRUCIBLE MASS /mg:,0                                                                           
#DSC RANGE /µV:              ,5000                                                                        
#TG RANGE /mg:               ,35000                                                                       
#TAU-R:                      ,---                                                                         
#CORR. CODE:                 ,020                                                                         
#EXO:                        ,+1                                                                          
#RANGE:                      ,50°C/20.0(K/min)/1200°C                                                     
#SEGMENT:                    ,S3/3                                                                        
#SEG. 3:                     ,50°C/20.0(K/min)/1200°C                                                     

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
 312.72501,49.09250,     13.09612, 93.30640,0.73452
 312.99799,49.10583,     13.10465, 93.31957,0.73438
 313.28799,49.11917,     13.11500, 93.31278,0.73423
 313.57001,49.13250,     13.12321, 93.29303,0.73408
 313.84500,49.14583,     13.13137, 93.29303,0.73394
 314.13400,49.15917,     13.13676, 93.26430,0.73379
 314.42001,49.17250,     13.14337, 93.26430,0.73364
 314.69199,49.18583,     13.15401, 93.26430,0.73350
 314.97699,49.19917,     13.15896, 93.26430,0.73335
 315.25500,49.21250,     13.16635, 93.28426,0.73321
 315.54800,49.22583,     13.17700, 93.29084,0.73305
 315.81900,49.23917,     13.18745, 93.29084,0.73291
 316.09799,49.25250,     13.19258, 93.29084,0.73276
 316.37701,49.26583,     13.20063, 93.29084,0.73262
 316.66299,49.27917,     13.20730, 93.30401,0.73247
 316.93799,49.29250,     13.21865, 93.30401,0.73232
 317.20801,49.30583,     13.22518, 93.30401,0.73218
 317.49899,49.31917,     13.23461, 93.30401,0.73202
 317.77802,49.33250,     13.23999, 93.30401,0.73188
 318.05899,49.34583,     13.24935, 93.30401,0.73173
 318.33600,49.35917,     13.25930, 93.30401,0.73158
 318.62601,49.37250,     13.26772, 93.29064,0.73142
 318.90601,49.38583,     13.26898, 93.27308,0.73127
 319.17700,49.39917,     13.27723, 93.26650,0.73113
 319.47101,49.41250,     13.28550, 93.24216,0.73097
 319.74701,49.42583,     13.29589, 93.23558,0.73082
 320.02200,49.43917,     13.30337, 93.20266,0.73068
 320.29800,49.45250,     13.31065, 93.18929,0.73053
 320.57101,49.46583,     13.31583, 93.18929,0.73038
 320.85101,49.47917,     13.32358, 93.18929,0.73023
 321.12701,49.49250,     13.33235, 93.18929,0.73008
 321.39700,49.50583,     13.34168, 93.18271,0.72994
 321.68500,49.51917,     13.34829, 93.18271,0.72978
 321.96600,49.53250,     13.35503, 93.18271,0.72963
 322.24200,49.54583,     13.36570, 93.18271,0.72948
 322.52200,49.55917,     13.37183, 93.16296,0.72933
 322.79099,49.57250,     13.37493, 93.16296,0.72918
 323.08600,49.58583,     13.38331, 93.16296,0.72902
 323.35599,49.59917,     13.39186, 93.14301,0.72887
 323.63599,49.61250,     13.39759, 93.13642,0.72872
 323.90799,49.62583,     13.40534, 93.13642,0.72857
 324.18500,49.63917,     13.41440, 93.13642,0.72842
 324.46100,49.65250,     13.41865, 93.13642,0.72827
 324.73401,49.66583,     13.42518, 93.12305,0.72812
 325.01199,49.67917,     13.43260, 93.10550,0.72796
 325.29300,49.69250,     13.43880, 93.12545,0.72781
 325.56201,49.70583,     13.44949, 93.10550,0.72766
 325.84201,49.71917,     13.45402, 93.10550,0.72751
 326.11099,49.73250,     13.45886, 93.07896,0.72736
 326.39700,49.74583,     13.46597, 93.05921,0.72720
 326.66599,49.75917,     13.47502, 93.02610,0.72705
 326.94800,49.77250,     13.48483, 93.01293,0.72689
 327.22299,49.78583,     13.49332, 93.01492,0.72674
 327.50201,49.79917,     13.50122, 93.08555,0.72659
 327.77701,49.81250,     13.50470, 93.17373,0.72643
 328.04999,49.82583,     13.51403, 93.24216,0.72628
 328.32401,49.83917,     13.51939, 93.28406,0.72613
 328.59201,49.85250,     13.51862, 93.22680,0.72598
 328.88199,49.86583,     13.52562, 93.18051,0.72582
 329.14600,49.87917,     13.53404, 93.11428,0.72567
 329.42001,49.89250,     13.54258, 93.06360,0.72551
 329.69800,49.90583,     13.54843, 93.03028,0.72536
 329.97000,49.91917,     13.55276, 93.00834,0.72521
 330.24600,49.93250,     13.55566, 93.02171,0.72505
 330.52200,49.94583,     13.56445, 93.03487,0.72489
 330.80200,49.95917,     13.56909, 93.04146,0.72474
 331.07001,49.97250,     13.57487, 93.05482,0.72458
 331.35400,49.98583,     13.58103, 93.04146,0.72442
 331.61301,49.99917,     13.58799, 93.04146,0.72428
 331.89001,50.01250,     13.59325, 93.04146,0.72412
 332.17099,50.02583,     13.59940, 93.04824,0.72396
 332.44199,50.03917,     13.60293, 93.06799,0.72381
 332.70300,50.05250,     13.60761, 93.06799,0.72366
 332.98700,50.06583,     13.61550, 93.06799,0.72350
 333.26199,50.07917,     13.62498, 93.06799,0.72334
 333.53500,50.09250,     13.63107, 93.06799,0.72318
 333.81100,50.10583,     13.63552, 93.06799,0.72302
 334.07901,50.11917,     13.63547, 93.06799,0.72287
 334.34500,50.13250,     13.63919, 93.04146,0.72272
 334.61700,50.14583,     13.64382, 93.04146,0.72256
 334.89001,50.15917,     13.65163, 93.04804,0.72241
 335.17300,50.17250,     13.65830, 93.07218,0.72224
 335.43701,50.18583,     13.66223, 93.07218,0.72209
 335.70300,50.19917,     13.66766, 93.07218,0.72194
 335.97000,50.21250,     13.67248, 93.07218,0.72178
 336.24200,50.22583,     13.67820, 93.07218,0.72163
 336.51300,50.23917,     13.68202, 93.05682,0.72147
 336.79599,50.25250,     13.68597, 93.03467,0.72131
 337.06000,50.26583,     13.68677, 93.02809,0.72115
 337.33701,50.27917,     13.69425, 93.02829,0.72099
 337.59601,50.29250,     13.70155, 93.03487,0.72084
 337.87500,50.30583,     13.70717, 93.04146,0.72068
 338.14700,50.31917,     13.71124, 93.06121,0.72052
 338.41699,50.33250,     13.71297, 93.06121,0.72036
 338.68500,50.34583,     13.71891, 93.09433,0.72021
 338.95599,50.35917,     13.72426, 93.12744,0.72005
 339.22800,50.37250,     13.73046, 93.17373,0.71989
 339.50400,50.38583,     13.73714, 93.21563,0.71973
 339.76501,50.39917,     13.73922, 93.20904,0.71957
 340.04001,50.41250,     13.74061, 93.14719,0.71941
 340.31799,50.42583,     13.74543, 93.07458,0.71925
 340.58099,50.43917,     13.75029, 93.03028,0.71909
 340.86099,50.45250,     13.75599, 93.04585,0.71893
 341.13300,50.46583,     13.76054, 93.07896,0.71877
 341.40201,50.47917,     13.76528, 93.10969,0.71861
 341.66299,50.49250,     13.76717, 93.11647,0.71845
 341.92499,50.50583,     13.77227, 93.13622,0.71830
 342.20200,50.51917,     13.77626, 93.12305,0.71814
 342.47198,50.53250,     13.77997, 93.10989,0.71798
 342.73901,50.54583,     13.78683, 93.10989,0.71782
 343.02499,50.55917,     13.79158, 93.10989,0.71765
 343.28101,50.57250,     13.79090, 93.10989,0.71749
 343.54999,50.58583,     13.79525, 93.10989,0.71733
 343.81400,50.59917,     13.79786, 93.08994,0.71718
 344.09201,50.61250,     13.80190, 93.08335,0.71701
 344.35999,50.62583,     13.80413, 93.08335,0.71685
 344.63501,50.63917,     13.80794, 93.08335,0.71669
 344.89600,50.65250,     13.80967, 93.08335,0.71653
 345.16299,50.66583,     13.81467, 93.08335,0.71637
 345.43500,50.67917,     13.81846, 93.08335,0.71621
 345.70099,50.69250,     13.81856, 93.10330,0.71605
 345.97501,50.70583,     13.82259, 93.10330,0.71588
 346.24399,50.71917,     13.82742, 93.10330,0.71572
 346.50800,50.73250,     13.83177, 93.07677,0.71556
 346.78601,50.74583,     13.83884, 93.06580,0.71539
 347.05701,50.75917,     13.83818, 93.04585,0.71523
 347.30899,50.77250,     13.84346, 93.03926,0.71508
 347.57901,50.78583,     13.84876, 93.01273,0.71491
 347.84399,50.79917,     13.85080, 93.01273,0.71475
 348.12000,50.81250,     13.85234, 93.01273,0.71459
 348.38300,50.82583,     13.85479, 93.01273,0.71443
 348.64700,50.83917,     13.85577, 93.01273,0.71427
 348.91400,50.85250,     13.85594, 93.01273,0.71411
 349.19199,50.86583,     13.86114, 93.01273,0.71394
 349.45599,50.87917,     13.86255, 93.01273,0.71378
 349.73099,50.89250,     13.86517, 93.01273,0.71361
 349.99799,50.90583,     13.86919, 93.01273,0.71344
 350.26599,50.91917,     13.87323, 93.01273,0.71328
 350.53101,50.93250,     13.87660, 93.01273,0.71312
 350.78799,50.94583,     13.87880, 93.01273,0.71296
 351.06601,50.95917,     13.88127, 93.01273,0.71279
 351.33801,50.97250,     13.87918, 93.01273,0.71262
 351.59100,50.98583,     13.88049, 93.01273,0.71247
 351.87100,50.99917,     13.88513, 93.01273,0.71230
 352.12799,51.01250,     13.88586, 93.02590,0.71214
 352.40201,51.02583,     13.88722, 93.03926,0.71197
 352.66501,51.03917,     13.88696, 93.03926,0.71181
 352.93900,51.05250,     13.88962, 93.03926,0.71164
 353.20200,51.06583,     13.89343, 93.03926,0.71148
 353.46301,51.07917,     13.89573, 93.03926,0.71132
 353.72900,51.09250,     13.89787, 93.03926,0.71115
 353.99600,51.10583,     13.90068, 93.03926,0.71099
 354.26700,51.11917,     13.90182, 93.03926,0.71082
 354.52802,51.13250,     13.90156, 93.05243,0.71066
 354.79599,51.14583,     13.90267, 93.03926,0.71049
 355.05600,51.15917,     13.90391, 93.03926,0.71033
 355.31699,51.17250,     13.90408, 93.03926,0.71017
 355.59000,51.18583,     13.90806, 93.03926,0.71000
 355.84900,51.19917,     13.91057, 93.03926,0.70983
 356.11600,51.21250,     13.91105, 93.03926,0.70967
 356.37399,51.22583,     13.91013, 93.03926,0.70951
 356.65302,51.23917,     13.91248, 93.03926,0.70933
 356.90701,51.25250,     13.91388, 93.03926,0.70917
 357.18900,51.26583,     13.91477, 93.03926,0.70900
 357.45200,51.27917,     13.91521, 93.03926,0.70883
 357.71500,51.29250,     13.91501, 93.03926,0.70867
 357.98401,51.30583,     13.91575, 93.03926,0.70850
 358.24100,51.31917,     13.91634, 93.03926,0.70834
 358.50601,51.33250,     13.92091, 93.03926,0.70817
 358.76300,51.34583,     13.92086, 93.03926,0.70801
 359.03400,51.35917,     13.92229, 93.03926,0.70784
 359.30701,51.37250,     13.92374, 93.03926,0.70767
 359.55899,51.38583,     13.92299, 93.03926,0.70751
 359.82401,51.39917,     13.92457, 93.01273,0.70734
 360.10101,51.41250,     13.92436, 93.03268,0.70716
 360.35199,51.42583,     13.92468, 93.03926,0.70700
 360.62399,51.43917,     13.92657, 93.03926,0.70683
 360.88901,51.45250,     13.92880, 93.03926,0.70666
 361.15399,51.46583,     13.92910, 93.03926,0.70650
 361.42001,51.47917,     13.93394, 93.03926,0.70633
 361.68201,51.49250,     13.93248, 93.04585,0.70616
 361.95401,51.50583,     13.93482, 93.06580,0.70599
 362.20499,51.51917,     13.93474, 93.06580,0.70583
 362.46301,51.53250,     13.93755, 93.06580,0.70566
 362.73999,51.54583,     13.93910, 93.06580,0.70549
 363.00299,51.55917,     13.93896, 93.06580,0.70532
 363.26999,51.57250,     13.93759, 93.06580,0.70515
 363.52701,51.58583,     13.93695, 93.09213,0.70498
 363.79401,51.59917,     13.93709, 93.09213,0.70481
 364.06000,51.61250,     13.93981, 93.09213,0.70464
 364.32300,51.62583,     13.94077, 93.09213,0.70448
 364.57599,51.63917,     13.93836, 93.09213,0.70431
 364.85400,51.65250,     13.93887, 93.09213,0.70413
 365.10699,51.66583,     13.93798, 93.09213,0.70397
 365.37100,51.67917,     13.94026, 93.09213,0.70380
 365.63599,51.69250,     13.94212, 93.09213,0.70363
 365.90201,51.70583,     13.94140, 93.09213,0.70346
 366.17001,51.71917,     13.94137, 93.09213,0.70329
 366.43201,51.73250,     13.93931, 93.11208,0.70312
 366.68600,51.74583,     13.93888, 93.11867,0.70295
 366.95401,51.75917,     13.94144, 93.11867,0.70278
 367.22000,51.77250,     13.94399, 93.11867,0.70261
 367.48199,51.78583,     13.94281, 93.11867,0.70244
 367.75201,51.79917,     13.94411, 93.11867,0.70226
 368.01300,51.81250,     13.94357, 93.15178,0.70210
 368.27100,51.82583,     13.94299, 93.16515,0.70193
 368.53799,51.83917,     13.94448, 93.16515,0.70175
 368.79700,51.85250,     13.94566, 93.16515,0.70159
 369.06100,51.86583,     13.94582, 93.16515,0.70142
 369.33099,51.87917,     13.94562, 93.15178,0.70124
 369.59100,51.89250,     13.94573, 93.13642,0.70107
 369.84500,51.90583,     13.94686, 93.13642,0.70090
 370.11899,51.91917,     13.94563, 93.13642,0.70073
 370.38699,51.93250,     13.94934, 93.17393,0.70055
 370.64200,51.94583,     13.94983, 93.18051,0.70038
 370.90500,51.95917,     13.94956, 93.20924,0.70021
 371.16400,51.97250,     13.94989, 93.20924,0.70004
 371.42300,51.98583,     13.95001, 93.23578,0.69987
 371.67700,51.99917,     13.94920, 93.23578,0.69971
 371.95200,52.01250,     13.94909, 93.23578,0.69953
 372.21301,52.02583,     13.95012, 93.20924,0.69935
 372.47198,52.03917,     13.95046, 93.20924,0.69918
 372.73801,52.05250,     13.95199, 93.20924,0.69901
 372.99899,52.06583,     13.95041, 93.20924,0.69884
 373.26401,52.07917,     13.95281, 93.21582,0.69866
 373.52499,52.09250,     13.95297, 93.24894,0.69849
 373.79001,52.10583,     13.95014, 93.29303,0.69832
 374.04300,52.11917,     13.95108, 93.30840,0.69815
 374.31400,52.13250,     13.95270, 93.31937,0.69797
 374.57300,52.14583,     13.95088, 93.26650,0.69780
 374.82800,52.15917,     13.95316, 93.20246,0.69763
 375.09698,52.17250,     13.94974, 93.16276,0.69745
 375.35699,52.18583,     13.95144, 93.16934,0.69728
 375.62701,52.19917,     13.94978, 93.20685,0.69710
 375.88300,52.21250,     13.95471, 93.24675,0.69693
 376.14401,52.22583,     13.95403, 93.24675,0.69676
 376.41400,52.23917,     13.95281, 93.24675,0.69658
 376.68500,52.25250,     13.95358, 93.24675,0.69640
 376.93100,52.26583,     13.95271, 93.24675,0.69624
 377.20300,52.27917,     13.95350, 93.27308,0.69605
 377.45499,52.29250,     13.95227, 93.27308,0.69589
 377.72198,52.30583,     13.95299, 93.27308,0.69571
 377.99399,52.31917,     13.95029, 93.27308,0.69553
 378.24399,52.33250,     13.94926, 93.27308,0.69536
 378.49899,52.34583,     13.94939, 93.27308,0.69519
 378.76700,52.35917,     13.94949, 93.27308,0.69501
 379.02802,52.37250,     13.94971, 93.27308,0.69484
 379.28299,52.38583,     13.95357, 93.27308,0.69467
 379.54599,52.39917,     13.95339, 93.27308,0.69449
 379.80499,52.41250,     13.95161, 93.28645,0.69432
 380.06799,52.42583,     13.94990, 93.29303,0.69414
 380.33301,52.43917,     13.95019, 93.29303,0.69396
 380.59799,52.45250,     13.95026, 93.29962,0.69378
 380.86099,52.46583,     13.94942, 93.29962,0.69361
 381.12299,52.47917,     13.94573, 93.31937,0.69343
 381.38000,52.49250,     13.94701, 93.30620,0.69326
 381.63901,52.50583,     13.95250, 93.29962,0.69308
 381.90900,52.51917,     13.95375, 93.29962,0.69290
 382.16599,52.53250,     13.95197, 93.30620,0.69273
 382.42700,52.54583,     13.95046, 93.33034,0.69255
 382.67401,52.55917,     13.94745, 93.33034,0.69238
 382.94901,52.57250,     13.95273, 93.33034,0.69220
 383.20499,52.58583,     13.95095, 93.33034,0.69203
 383.47400,52.59917,     13.95044, 93.33034,0.69184
 383.73401,52.61250,     13.94915, 93.33034,0.69167
 383.98599,52.62583,     13.95392, 93.32376,0.69150
 384.25500,52.63917,     13.95275, 93.32376,0.69131
 384.50299,52.65250,     13.95175, 93.32376,0.69115
 384.77200,52.66583,     13.95213, 93.32376,0.69096
 385.03000,52.67917,     13.95237, 93.32376,0.69079
 385.28201,52.69250,     13.94856, 93.34371,0.69062
 385.56100,52.70583,     13.95262, 93.35029,0.69043
 385.82501,52.71917,     13.95294, 93.35029,0.69025
 386.08801,52.73250,     13.95215, 93.35029,0.69007
 386.34100,52.74583,     13.95278, 93.35029,0.68989
 386.60199,52.75917,     13.95020, 93.32396,0.68972
 386.85800,52.77250,     13.94954, 93.32396,0.68954
 387.12601,52.78583,     13.95545, 93.33054,0.68936
 387.37799,52.79917,     13.95386, 93.35049,0.68919
 387.65100,52.81250,     13.95455, 93.34371,0.68900
 387.90399,52.82583,     13.95651, 93.32396,0.68883
 388.16699,52.83917,     13.95663, 93.34371,0.68865
 388.42700,52.85250,     13.95449, 93.35029,0.68847
 388.68799,52.86583,     13.95304, 93.35029,0.68829
 388.95001,52.87917,     13.95226, 93.35029,0.68811
 389.20801,52.89250,     13.95297, 93.35029,0.68793
 389.48001,52.90583,     13.95854, 93.35707,0.68774
 389.72601,52.91917,     13.95931, 93.37683,0.68758
 389.98801,52.93250,     13.95877, 93.37683,0.68740
 390.26199,52.94583,     13.96016, 93.37683,0.68721
 390.51401,52.95917,     13.95616, 93.37683,0.68703
 390.77802,52.97250,     13.95764, 93.37683,0.68685
 391.02802,52.98583,     13.96314, 93.35687,0.68668
 391.30200,52.99917,     13.96521, 93.35029,0.68649
 391.56100,53.01250,     13.96552, 93.35029,0.68631
 391.80499,53.02583,     13.96341, 93.35687,0.68614
 392.07700,53.03917,     13.96435, 93.35049,0.68595
 392.34000,53.05250,     13.96451, 93.35049,0.68577
 392.60599,53.06583,     13.96293, 93.34371,0.68559
 392.85901,53.07917,     13.96428, 93.32396,0.68541
 393.12601,53.09250,     13.96450, 93.32396,0.68523
 393.38000,53.10583,     13.96720, 93.32396,0.68505
 393.63000,53.11917,     13.96696, 93.32396,0.68488
 393.90201,53.13250,     13.96725, 93.32396,0.68469
 394.16101,53.14583,     13.97470, 93.32396,0.68451
 394.41101,53.15917,     13.97314, 93.31059,0.68434
 394.67599,53.17250,     13.97245, 93.32376,0.68415
 394.93301,53.18583,     13.97210, 93.32376,0.68397
 395.20401,53.19917,     13.97707, 93.36366,0.68378
 395.47000,53.21250,     13.97552, 93.39219,0.68360
 395.72101,53.22583,     13.97887, 93.40775,0.68342
 395.98599,53.23917,     13.97976, 93.42770,0.68324
 396.24399,53.25250,     13.98255, 93.40994,0.68306
 396.49899,53.26583,     13.98687, 93.38999,0.68288
 396.76199,53.27917,     13.98551, 93.37024,0.68270
 397.04099,53.29250,     13.98660, 93.34590,0.68250
 397.29800,53.30583,     13.98917, 93.33493,0.68232
 397.54800,53.31917,     13.99433, 93.31079,0.68215
 397.80499,53.33250,     13.99713, 93.31079,0.68197
 398.06601,53.34583,     13.99865, 93.34610,0.68178
 398.31900,53.35917,     13.99671, 93.36785,0.68161
 398.58701,53.37250,     13.99521, 93.37902,0.68142
 398.83701,53.38583,     13.99815, 93.40336,0.68124
 399.10001,53.39917,     13.99837, 93.44087,0.68106
 399.36899,53.41250,     14.00114, 93.44087,0.68087
 399.62701,53.42583,     14.00710, 93.45842,0.68069
 399.87799,53.43917,     14.00873, 93.47817,0.68051
 400.13699,53.45250,     14.01159, 93.49154,0.68033
 400.39801,53.46583,     14.01358, 93.48496,0.68014
 400.66299,53.47917,     14.01810, 93.44745,0.67996
 400.91699,53.49250,     14.02157, 93.36805,0.67978
 401.18100,53.50583,     14.01959, 93.36146,0.67959
 401.43500,53.51917,     14.01904, 93.36146,0.67941
 401.69299,53.53250,     14.02347, 93.36805,0.67923
 401.95599,53.54583,     14.02776, 93.39897,0.67905
 402.22000,53.55917,     14.02690, 93.41214,0.67886
 402.48199,53.57250,     14.02759, 93.42989,0.67867
 402.74301,53.58583,     14.03029, 93.43648,0.67849
 403.00101,53.59917,     14.03317, 93.45643,0.67831
 403.26300,53.61250,     14.03544, 93.45643,0.67812
 403.53400,53.62583,     14.03808, 93.45643,0.67793
 403.78799,53.63917,     14.04136, 93.45643,0.67775
 404.04501,53.65250,     14.04132, 93.45643,0.67757
 404.31000,53.66583,     14.04342, 93.45643,0.67738
 404.56699,53.67917,     14.04698, 93.46960,0.67719
 404.82800,53.69250,     14.05083, 93.48935,0.67701
 405.09299,53.70583,     14.05250, 93.51129,0.67682
 405.34201,53.71917,     14.05505, 93.51129,0.67664
 405.60800,53.73250,     14.05494, 93.53124,0.67645
 405.87299,53.74583,     14.05458, 93.54002,0.67627
 406.13501,53.75917,     14.05959, 93.54002,0.67608
 406.39600,53.77250,     14.06211, 93.54002,0.67589
 406.64899,53.78583,     14.06767, 93.55997,0.67571
 406.91000,53.79917,     14.06952, 93.55339,0.67553
 407.17700,53.81250,     14.07282, 93.54002,0.67534
 407.43301,53.82583,     14.06919, 93.54002,0.67515
 407.69400,53.83917,     14.07308, 93.54002,0.67497
 407.94601,53.85250,     14.08225, 93.55997,0.67479
 408.20300,53.86583,     14.08496, 93.56655,0.67460
 408.47101,53.87917,     14.08852, 93.56655,0.67441
 408.73499,53.89250,     14.09337, 93.56655,0.67422
 409.00201,53.90583,     14.09670, 93.56655,0.67403
 409.26300,53.91917,     14.09903, 93.56655,0.67384
 409.50400,53.93250,     14.10265, 93.58631,0.67367
 409.76199,53.94583,     14.10562, 93.59289,0.67348
 410.02399,53.95917,     14.11024, 93.59289,0.67330
 410.28000,53.97250,     14.11455, 93.59289,0.67311
 410.54401,53.98583,     14.11763, 93.61503,0.67292
 410.81000,53.99917,     14.11847, 93.62381,0.67273
 411.06100,54.01250,     14.12430, 93.66351,0.67255
 411.32700,54.02583,     14.13059, 93.69444,0.67236
 411.58701,54.03917,     14.13430, 93.73414,0.67217
 411.85001,54.05250,     14.13919, 93.77165,0.67198
 412.10599,54.06583,     14.14466, 93.82471,0.67180
 412.36301,54.07917,     14.14856, 93.80257,0.67161
 412.62299,54.09250,     14.15070, 93.75409,0.67142
 412.87299,54.10583,     14.15677, 93.68785,0.67124
 413.13901,54.11917,     14.15969, 93.61503,0.67105
 413.39600,54.13250,     14.16225, 93.56655,0.67087
 413.66599,54.14583,     14.16660, 93.53364,0.67067
 413.93201,54.15917,     14.17112, 93.52246,0.67048
 414.19400,54.17250,     14.17990, 93.55339,0.67029
 414.45001,54.18583,     14.18473, 93.58431,0.67010
 414.70700,54.19917,     14.18889, 93.62401,0.66992
 414.96201,54.21250,     14.19554, 93.62401,0.66973
 415.21799,54.22583,     14.19811, 93.62401,0.66955
 415.48999,54.23917,     14.20457, 93.62401,0.66935
 415.75299,54.25250,     14.21180, 93.62401,0.66916
 416.00699,54.26583,     14.21913, 93.61723,0.66897
 416.26901,54.27917,     14.22363, 93.63040,0.66878
 416.51901,54.29250,     14.22863, 93.63040,0.66860
 416.78500,54.30583,     14.23594, 93.63040,0.66841
 417.04001,54.31917,     14.24217, 93.63040,0.66822
 417.30499,54.33250,     14.24787, 93.63040,0.66803
 417.57001,54.34583,     14.25244, 93.63040,0.66784
 417.82999,54.35917,     14.25740, 93.62381,0.66765
 418.08301,54.37250,     14.26270, 93.62381,0.66746
 418.35001,54.38583,     14.27165, 93.63040,0.66727
 418.59601,54.39917,     14.27846, 93.65474,0.66709
 418.85999,54.41250,     14.28555, 93.67010,0.66690
 419.12799,54.42583,     14.29293, 93.69444,0.66670
 419.38501,54.43917,     14.30038, 93.69444,0.66651
 419.63901,54.45250,     14.30163, 93.69444,0.66633
 419.89999,54.46583,     14.31257, 93.69444,0.66614
 420.16400,54.47917,     14.32107, 93.69444,0.66595
 420.42801,54.49250,     14.33025, 93.72536,0.66575
 420.69000,54.50583,     14.33483, 93.72536,0.66556
 420.94901,54.51917,     14.34006, 93.74751,0.66537
 421.20001,54.53250,     14.34654, 93.75628,0.66519
 421.46201,54.54583,     14.35664, 93.75628,0.66500
 421.72699,54.55917,     14.36175, 93.78282,0.66480
 421.98999,54.57250,     14.36958, 93.78282,0.66461
 422.25201,54.58583,     14.37855, 93.80496,0.66442
 422.50601,54.59917,     14.38418, 93.82691,0.66423
 422.76901,54.61250,     14.39295, 93.86003,0.66404
 423.02701,54.62583,     14.40050, 93.86661,0.66385
 423.28201,54.63917,     14.40915, 93.86661,0.66366
 423.54800,54.65250,     14.42212, 93.86661,0.66346
 423.79901,54.66583,     14.42865, 93.85344,0.66328
 424.06601,54.67917,     14.43844, 93.86442,0.66308
 424.32599,54.69250,     14.44743, 93.86442,0.66289
 424.57501,54.70583,     14.45648, 93.86442,0.66271
 424.83600,54.71917,     14.46688, 93.86442,0.66252
 425.09500,54.73250,     14.47771, 93.86442,0.66233
 425.34299,54.74583,     14.48355, 93.89095,0.66214
 425.61301,54.75917,     14.49273, 93.86442,0.66194
 425.88300,54.77250,     14.50422, 93.86442,0.66174
 426.14301,54.78583,     14.51050, 93.86442,0.66155
 426.40701,54.79917,     14.52560, 93.86442,0.66136
 426.66400,54.81250,     14.53690, 93.87100,0.66117
 426.92300,54.82583,     14.54687, 93.89095,0.66098
 427.17200,54.83917,     14.55438, 93.89095,0.66079
 427.43799,54.85250,     14.56447, 93.89095,0.66060
 427.69400,54.86583,     14.57579, 93.89095,0.66041
 427.96701,54.87917,     14.58533, 93.89095,0.66020
 428.22000,54.89250,     14.59454, 93.88437,0.66002
 428.48599,54.90583,     14.60720, 93.86442,0.65982
 428.73801,54.91917,     14.61895, 93.86442,0.65963
 429.00601,54.93250,     14.63259, 93.86442,0.65943
 429.26599,54.94583,     14.64310, 93.87100,0.65924
 429.52399,54.95917,     14.65336, 93.89075,0.65905
 429.79199,54.97250,     14.66702, 93.87100,0.65885
 430.05200,54.98583,     14.67617, 93.86442,0.65866
 430.30099,54.99917,     14.68584, 93.86442,0.65847
 430.56201,55.01250,     14.70335, 93.86442,0.65828
 430.82199,55.02583,     14.71368, 93.86442,0.65809
 431.08600,55.03917,     14.72686, 93.86442,0.65789
 431.33499,55.05250,     14.74165, 93.87120,0.65770
 431.60300,55.06583,     14.75122, 93.89534,0.65751
 431.86600,55.07917,     14.76696, 93.90192,0.65731
 432.12601,55.09250,     14.77918, 93.92167,0.65712
 432.37900,55.10583,     14.78968, 93.94162,0.65693
 432.64099,55.11917,     14.80172, 93.94821,0.65673
 432.90500,55.13250,     14.81427, 93.94821,0.65654
 433.16901,55.14583,     14.83170, 93.97015,0.65634
 433.42200,55.15917,     14.84618, 93.97913,0.65615
 433.68799,55.17250,     14.85995, 93.97913,0.65595
 433.94299,55.18583,     14.87680, 93.97913,0.65576
 434.21500,55.19917,     14.89279, 94.00547,0.65556
 434.46899,55.21250,     14.90732, 94.00547,0.65537
 434.73300,55.22583,     14.92319, 94.00547,0.65517
 434.98999,55.23917,     14.93686, 93.98572,0.65498
 435.24799,55.25250,     14.94707, 93.97913,0.65479
 435.51099,55.26583,     14.96552, 94.01006,0.65459
