#EXPORTTYPE:                 ,DATA ALL                                                                    
#FILE:                       ,dealloy_Al_12132023_MACT_A_pink_label_20Kmin_20O2_80Ar_1200C_round_3.ngb-ds3
#FORMAT:                     ,NETZSCH5                                                                    
#FTYPE:                      ,ANSI                                                                        
#IDENTITY:                   ,De_alloy_MACT_A_pk_R3                                                       
#DECIMAL:                    ,POINT                                                                       
#SEPARATOR:                  ,COMMA                                                                       
#MTYPE:                      ,DSC                                                                         
#INSTRUMENT:                 ,NETZSCH STA 449F3                                                           
#PROJECT:                    ,nano-Al                                                                     
#DATE/TIME:                  ,12/13/2023 4:52:31 PM (UTC-5)                                               
#CORR. FILE:                 ,BL_11012023_20Kmin_1200C_10O2_40Ar.ngb-bs3                                  
#TEMPCAL:                    ,03-05-2023 11:25                                                            
#SENSITIVITY:                ,03-05-2023 11:53                                                            
#LABORATORY:                 ,calorimetry lab                                                             
#OPERATOR:                   ,YP                                                                          
#REMARK:                     ,dealloy_Al_12132023_MACT_A_pink_label_20Kmin_20O2_80Ar_1200C_round_3        
#SAMPLE:                     ,De_alloy_MACT_A_pk_R3                                                       
#SAMPLE MASS /mg:            ,5.6368                                                                      
#MATERIAL:                   ,mt                                                                          
#REFERENCE:                  ,empty                                                                       
#REFERENCE MASS /mg:         ,0                                                                           
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, with lid                                                       
#SAMPLE CRUCIBLE MASS /mg:   ,0                                                                           
#REFERENCE CRUCIBLE MASS /mg:,0                                                                           
#DSC RANGE /µV:              ,5000                                                                        
#TG RANGE /mg:               ,35000                                                                       
#TAU-R:                      ,---                                                                         
#CORR. CODE:                 ,020                                                                         
#EXO:                        ,+1                                                                          
#RANGE:                      ,50°C/20.0(K/min)/1200°C                                                     
#SEGMENT:                    ,S3/3                                                                        
#SEG. 3:                     ,50°C/20.0(K/min)/1200°C                                                     

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
  49.62800,36.01333,-3.791127e-02, 99.26040,0.73546
  49.62600,36.02667,-3.754326e-02, 99.26040,0.73545
  49.62500,36.04000,-3.570293e-02, 99.24266,0.73545
  49.62400,36.05333,-3.404664e-02, 99.23680,0.73545
  49.62200,36.06667,-3.386266e-02, 99.23680,0.73545
  49.61400,36.08000,-3.312674e-02, 99.23095,0.73545
  49.61400,36.09333,-3.294270e-02, 99.21321,0.73545
  49.63500,36.10667,-3.404632e-02, 99.21321,0.73546
  49.64100,36.12000,-3.294195e-02, 99.21321,0.73546
  49.62900,36.13333,-3.404650e-02, 99.21321,0.73546
  49.64200,36.14667,-3.110159e-02, 99.21321,0.73546
  49.64600,36.16000,-3.036535e-02, 99.21321,0.73547
  49.64500,36.17333,-3.091748e-02, 99.22509,0.73547
  49.63700,36.18667,-3.238996e-02, 99.23680,0.73546
  49.65300,36.20000,-3.238952e-02, 99.23680,0.73547
  49.64400,36.21333,-3.146960e-02, 99.23680,0.73547
  49.65900,36.22667,-3.073308e-02, 99.23680,0.73547
  49.66200,36.24000,-2.797255e-02, 99.23680,0.73548
  49.67300,36.25333,-2.999660e-02, 99.23680,0.73548
  49.67200,36.26667,-3.073274e-02, 99.23680,0.73548
  49.68600,36.28000,-2.944419e-02, 99.23680,0.73549
  49.69400,36.29333,-2.925997e-02, 99.23680,0.73550
  49.69600,36.30667,-3.073212e-02, 99.23680,0.73550
  49.69700,36.32000,-2.870782e-02, 99.25436,0.73550
  49.71300,36.33333,-2.705123e-02, 99.25046,0.73551
  49.71200,36.34667,-2.539506e-02, 99.24070,0.73551
  49.71700,36.36000,-2.631505e-02, 99.26217,0.73551
  49.72200,36.37333,-2.797113e-02, 99.23875,0.73551
  49.73300,36.38667,-2.465853e-02, 99.26625,0.73552
  49.75100,36.40000,-2.484217e-02, 99.26022,0.73553
  49.75400,36.41333,-2.281793e-02, 99.25241,0.73553
  49.76500,36.42667,-2.171364e-02, 99.26430,0.73554
  49.79400,36.44000,-2.152909e-02, 99.23680,0.73556
  49.79500,36.45333,-1.784889e-02, 99.25436,0.73556
  49.80700,36.46667,-1.269650e-02, 99.25064,0.73557
  49.82200,36.48000,-1.472040e-02, 99.24461,0.73558
  49.84300,36.49333,-1.582415e-02, 99.26998,0.73559
  49.85900,36.50667,-1.471994e-02, 99.27015,0.73560
  49.87300,36.52000,-1.361578e-02, 99.27406,0.73561
  49.89500,36.53333,-8.831692e-03, 99.28186,0.73562
  49.90800,36.54667,-7.911637e-03, 99.27601,0.73563
  49.92500,36.56000,-6.255623e-03, 99.29943,0.73564
  49.96400,36.57333,-4.047622e-03, 99.29375,0.73567
  49.98000,36.58667,-5.519410e-04, 99.28967,0.73568
  49.99500,36.60000, 1.103868e-03, 99.29180,0.73568
  50.02200,36.61333, 2.575633e-03, 99.29180,0.73570
  50.04500,36.62667, 5.703077e-03, 99.28967,0.73572
  50.08700,36.64000, 6.806656e-03, 99.30741,0.73574
  50.10400,36.65333, 7.726364e-03, 99.31131,0.73575
  50.12600,36.66667, 9.381839e-03, 99.32107,0.73577
  50.14800,36.68000, 1.066934e-02, 99.31326,0.73578
  50.18500,36.69333, 1.416403e-02, 99.32107,0.73580
  50.21900,36.70667, 1.747460e-02, 99.31521,0.73582
  50.23300,36.72000, 1.821016e-02, 99.32710,0.73583
  50.28000,36.73333, 1.894517e-02, 99.32497,0.73586
  50.29400,36.74667, 2.207178e-02, 99.30741,0.73587
  50.34400,36.76000, 2.648502e-02, 99.30155,0.73590
  50.38400,36.77333, 3.126598e-02, 99.28772,0.73593
  50.40200,36.78667, 3.126551e-02, 99.27991,0.73594
  50.44700,36.80000, 3.402294e-02, 99.29162,0.73597
  50.49300,36.81333, 3.751573e-02, 99.27015,0.73599
  50.53300,36.82667, 4.119236e-02, 99.25241,0.73602
  50.57100,36.84000, 4.450103e-02, 99.26607,0.73604
  50.61400,36.85333, 5.222246e-02, 99.27796,0.73607
  50.66100,36.86667, 5.387539e-02, 99.29552,0.73610
  50.70400,36.88000, 5.497665e-02, 99.32125,0.73612
  50.76200,36.89333, 5.570940e-02, 99.34662,0.73616
  50.80000,36.90667, 5.773001e-02, 99.35052,0.73618
  50.85700,36.92000, 6.434564e-02, 99.32887,0.73622
  50.90500,36.93333, 6.838746e-02, 99.30546,0.73625
  50.94600,36.94667, 7.003958e-02, 99.30351,0.73627
  50.99900,36.96000, 7.187458e-02, 99.27015,0.73631
  51.06600,36.97333, 7.462773e-02, 99.24266,0.73635
  51.11400,36.98667, 7.921984e-02, 99.21516,0.73638
  51.15900,37.00000, 8.528219e-02, 99.18766,0.73641
  51.22700,37.01333, 8.270431e-02, 99.15236,0.73645
  51.28900,37.02667, 8.784580e-02, 99.12894,0.73649
  51.34100,37.04000, 9.794932e-02, 99.11120,0.73652
  51.39700,37.05333, 9.537208e-02, 99.09151,0.73655
  51.47200,37.06667,      0.10198, 99.09754,0.73660
  51.53600,37.08000,      0.10381, 99.11315,0.73664
  51.59200,37.09333,      0.10859, 99.12096,0.73667
  51.66400,37.10667,      0.11280, 99.13674,0.73672
  51.72800,37.12000,      0.11482, 99.17010,0.73676
  51.79200,37.13333,      0.12088, 99.19759,0.73679
  51.86100,37.14667,      0.12417, 99.19759,0.73684
  51.92700,37.16000,      0.12894, 99.21125,0.73688
  52.01400,37.17333,      0.13095, 99.21906,0.73693
  52.07100,37.18667,      0.13848, 99.22900,0.73697
  52.14700,37.20000,      0.14159, 99.22509,0.73701
  52.22600,37.21333,      0.14617, 99.23272,0.73706
  52.29900,37.22667,      0.15094, 99.22491,0.73711
  52.37000,37.24000,      0.15221, 99.23290,0.73715
  52.47000,37.25333,      0.15441, 99.22101,0.73721
  52.54200,37.26667,      0.16394, 99.22296,0.73725
  52.62600,37.28000,      0.16577, 99.24851,0.73730
  52.69800,37.29333,      0.16906, 99.26430,0.73735
  52.80200,37.30667,      0.17088, 99.25844,0.73741
  52.88500,37.32000,      0.17583, 99.25436,0.73746
  52.95300,37.33333,      0.18261, 99.24461,0.73750
  53.05600,37.34667,      0.18736, 99.23095,0.73757
  53.15100,37.36000,      0.19138, 99.20327,0.73762
  53.23300,37.37333,      0.19467, 99.20150,0.73767
  53.32400,37.38667,      0.19888, 99.21516,0.73773
  53.41900,37.40000,      0.20363, 99.21125,0.73779
  53.50900,37.41333,      0.20857, 99.22704,0.73784
  53.61700,37.42667,      0.21296, 99.23485,0.73790
  53.71300,37.44000,      0.21752, 99.24053,0.73796
  53.81700,37.45333,      0.22319, 99.24656,0.73803
  53.89400,37.46667,      0.22813, 99.25649,0.73807
  54.00600,37.48000,      0.22957, 99.26217,0.73814
  54.09800,37.49333,      0.23414, 99.26430,0.73819
  54.20400,37.50667,      0.23962, 99.29960,0.73826
  54.30000,37.52000,      0.24455, 99.34466,0.73832
  54.42900,37.53333,      0.24673, 99.38582,0.73839
  54.51300,37.54667,      0.25074, 99.40143,0.73844
  54.63800,37.56000,      0.25640, 99.37411,0.73852
  54.73700,37.57333,      0.25711, 99.34271,0.73858
  54.85500,37.58667,      0.25983, 99.28789,0.73865
  54.95300,37.60000,      0.26714, 99.22491,0.73871
  55.07800,37.61333,      0.27554, 99.20735,0.73878
  55.18500,37.62667,      0.28010, 99.20345,0.73884
  55.29800,37.64000,      0.27769, 99.19564,0.73891
  55.41300,37.65333,      0.28280, 99.23077,0.73898
  55.52600,37.66667,      0.28973, 99.27015,0.73905
  55.65400,37.68000,      0.29611, 99.29552,0.73912
  55.76400,37.69333,      0.29590, 99.31131,0.73919
  55.88600,37.70667,      0.30228, 99.30351,0.73926
  56.00100,37.72000,      0.30591, 99.31326,0.73933
  56.11200,37.73333,      0.31156, 99.33295,0.73939
  56.25000,37.74667,      0.31537, 99.29943,0.73948
  56.37400,37.76000,      0.31882, 99.29375,0.73955
  56.50800,37.77333,      0.32500, 99.29765,0.73963
  56.62800,37.78667,      0.32900, 99.27796,0.73970
  56.75700,37.80000,      0.33299, 99.26430,0.73977
  56.88200,37.81333,      0.33991, 99.27015,0.73985
  57.00400,37.82667,      0.34335, 99.26820,0.73992
  57.13900,37.84000,      0.34661, 99.26412,0.74000
  57.27400,37.85333,      0.35132, 99.26607,0.74008
  57.40800,37.86667,      0.35403, 99.26040,0.74015
  57.54200,37.88000,      0.36149, 99.25046,0.74023
  57.66400,37.89333,      0.36548, 99.24851,0.74030
  57.78400,37.90667,      0.36745, 99.24851,0.74037
  57.91900,37.92000,      0.37217, 99.24851,0.74045
  58.05800,37.93333,      0.37816, 99.26022,0.74053
  58.20100,37.94667,      0.38250, 99.27015,0.74062
  58.32600,37.96000,      0.38502, 99.25844,0.74069
  58.47500,37.97333,      0.38754, 99.26412,0.74077
  58.64300,37.98667,      0.39278, 99.27015,0.74087
  58.76800,38.00000,      0.39475, 99.25844,0.74094
  58.90000,38.01333,      0.40275, 99.28772,0.74102
  59.03400,38.02667,      0.40435, 99.26235,0.74110
  59.18900,38.04000,      0.40558, 99.28186,0.74118
  59.32200,38.05333,      0.41138, 99.26625,0.74126
  59.46900,38.06667,      0.41517, 99.24851,0.74135
  59.62500,38.08000,      0.42261, 99.24656,0.74143
  59.77900,38.09333,      0.42347, 99.23662,0.74152
  59.91200,38.10667,      0.43073, 99.24070,0.74160
  60.08100,38.12000,      0.43833, 99.21924,0.74169
  60.22300,38.13333,      0.43938, 99.22101,0.74178
  60.37000,38.14667,      0.44006, 99.22101,0.74186
  60.50400,38.16000,      0.44257, 99.21516,0.74193
  60.67900,38.17333,      0.44944, 99.23272,0.74203
  60.82700,38.18667,      0.45195, 99.23290,0.74212
  60.96500,38.20000,      0.45627, 99.24266,0.74220
  61.13300,38.21333,      0.46041, 99.25241,0.74229
  61.28500,38.22667,      0.46309, 99.25649,0.74238
  61.42900,38.24000,      0.46687, 99.23858,0.74246
  61.57200,38.25333,      0.47375, 99.22687,0.74254
  61.73400,38.26667,      0.47879, 99.23290,0.74263
  61.90600,38.28000,      0.47909, 99.22101,0.74272
  62.06200,38.29333,      0.48232, 99.21711,0.74281
  62.22200,38.30667,      0.48499, 99.23290,0.74290
  62.37700,38.32000,      0.49004, 99.25454,0.74299
  62.55200,38.33333,      0.49580, 99.26430,0.74308
  62.71600,38.34667,      0.49957, 99.29765,0.74318
  62.87800,38.36000,      0.50296, 99.29765,0.74327
  63.03000,38.37333,      0.50764, 99.30351,0.74335
  63.19800,38.38667,      0.50994, 99.30351,0.74344
  63.36400,38.40000,      0.51006, 99.30351,0.74353
  63.53500,38.41333,      0.52019, 99.29162,0.74363
  63.70200,38.42667,      0.52140, 99.28985,0.74372
  63.85800,38.44000,      0.52589, 99.28772,0.74381
  64.01800,38.45333,      0.52929, 99.29765,0.74389
  64.20400,38.46667,      0.53576, 99.29357,0.74400
  64.37000,38.48000,      0.53934, 99.30138,0.74409
  64.53500,38.49333,      0.54254, 99.30936,0.74418
  64.70700,38.50667,      0.54848, 99.29943,0.74427
  64.88400,38.52000,      0.55404, 99.29180,0.74437
  65.04900,38.53333,      0.55925, 99.27601,0.74446
  65.21800,38.54667,      0.56191, 99.26625,0.74455
  65.39000,38.56000,      0.56511, 99.26235,0.74464
  65.57700,38.57333,      0.56739, 99.26625,0.74474
  65.74800,38.58667,      0.57332, 99.27991,0.74483
  65.92500,38.60000,      0.57506, 99.27991,0.74493
  66.10900,38.61333,      0.58116, 99.30155,0.74503
  66.25700,38.62667,      0.58873, 99.31717,0.74511
  66.44000,38.64000,      0.59283, 99.32107,0.74521
  66.61400,38.65333,      0.59385, 99.34076,0.74530
  66.80900,38.66667,      0.59903, 99.33491,0.74540
  66.99000,38.68000,      0.60476, 99.31717,0.74550
  67.17100,38.69333,      0.60995, 99.32107,0.74560
  67.35300,38.70667,      0.61441, 99.30936,0.74569
  67.53600,38.72000,      0.61560, 99.31131,0.74579
  67.72800,38.73333,      0.62023, 99.31344,0.74589
  67.91700,38.74667,      0.62777, 99.30936,0.74599
  68.09900,38.76000,      0.63259, 99.30155,0.74609
  68.29100,38.77333,      0.63776, 99.29552,0.74619
  68.46500,38.78667,      0.64439, 99.27388,0.74628
  68.64400,38.80000,      0.64830, 99.27796,0.74637
  68.85000,38.81333,      0.65256, 99.26412,0.74648
  69.02800,38.82667,      0.65230, 99.26430,0.74657
  69.21800,38.84000,      0.65747, 99.26412,0.74667
  69.41300,38.85333,      0.66644, 99.24070,0.74678
  69.61300,38.86667,      0.67360, 99.24266,0.74688
  69.78800,38.88000,      0.67841, 99.24070,0.74697
  69.99400,38.89333,      0.68284, 99.22101,0.74708
  70.17400,38.90667,      0.68602, 99.23290,0.74717
  70.37000,38.92000,      0.69244, 99.20540,0.74727
  70.58700,38.93333,      0.69940, 99.16211,0.74738
  70.76800,38.94667,      0.70547, 99.14863,0.74747
  70.98200,38.96000,      0.70664, 99.15626,0.74758
  71.16500,38.97333,      0.71415, 99.18979,0.74768
  71.36200,38.98667,      0.71786, 99.24869,0.74778
  71.55800,39.00000,      0.72518, 99.26820,0.74788
  71.76600,39.01333,      0.72978, 99.28186,0.74798
  71.96200,39.02667,      0.73511, 99.26022,0.74808
  72.17300,39.04000,      0.74080, 99.24851,0.74819
  72.36900,39.05333,      0.74685, 99.25632,0.74829
  72.57400,39.06667,      0.75235, 99.24053,0.74839
  72.77400,39.08000,      0.76256, 99.25241,0.74849
  72.98300,39.09333,      0.76770, 99.22687,0.74860
  73.18400,39.10667,      0.77103, 99.24266,0.74870
  73.40000,39.12000,      0.77471, 99.23077,0.74881
  73.60100,39.13333,      0.78527, 99.24070,0.74891
  73.79500,39.14667,      0.78752, 99.24674,0.74900
  74.01300,39.16000,      0.79228, 99.24070,0.74911
  74.22400,39.17333,      0.79579, 99.23290,0.74921
  74.44600,39.18667,      0.80199, 99.22704,0.74932
  74.65100,39.20000,      0.80857, 99.22314,0.74943
  74.86500,39.21333,      0.81658, 99.22687,0.74953
  75.06500,39.22667,      0.82532, 99.22101,0.74963
  75.30700,39.24000,      0.83277, 99.23290,0.74975
  75.51900,39.25333,      0.83879, 99.24656,0.74985
  75.71300,39.26667,      0.84374, 99.22882,0.74994
  75.92800,39.28000,      0.84741, 99.25632,0.75005
  76.15700,39.29333,      0.85902, 99.25844,0.75016
  76.38000,39.30667,      0.86430, 99.26217,0.75027
  76.60500,39.32000,      0.86941, 99.27601,0.75038
  76.81600,39.33333,      0.87488, 99.26235,0.75048
  77.04300,39.34667,      0.88522, 99.27601,0.75059
  77.26100,39.36000,      0.89573, 99.25844,0.75069
  77.48700,39.37333,      0.90029, 99.24656,0.75080
  77.71500,39.38667,      0.90358, 99.24851,0.75091
  77.94400,39.40000,      0.91354, 99.23290,0.75102
  78.15600,39.41333,      0.92189, 99.24266,0.75112
  78.39500,39.42667,      0.92680, 99.22119,0.75123
  78.62800,39.44000,      0.93405, 99.23290,0.75134
  78.86400,39.45333,      0.94202, 99.21321,0.75145
  79.08300,39.46667,      0.94747, 99.20735,0.75155
  79.30500,39.48000,      0.95292, 99.19955,0.75166
  79.55700,39.49333,      0.95961, 99.20150,0.75178
  79.76000,39.50667,      0.96921, 99.19156,0.75187
  80.00900,39.52000,      0.97698, 99.20540,0.75199
  80.24000,39.53333,      0.98404, 99.18766,0.75209
  80.48600,39.54667,      0.99127, 99.20930,0.75221
  80.72300,39.56000,      0.99419, 99.20930,0.75232
  80.95200,39.57333,      1.00574, 99.20930,0.75242
  81.18900,39.58667,      1.01477, 99.20150,0.75253
  81.42700,39.60000,      1.02271, 99.20735,0.75264
  81.66900,39.61333,      1.03011, 99.20150,0.75275
  81.91400,39.62667,      1.03787, 99.21125,0.75286
  82.15200,39.64000,      1.04581, 99.21711,0.75297
  82.41000,39.65333,      1.05428, 99.24070,0.75309
  82.64200,39.66667,      1.06402, 99.22900,0.75319
  82.88100,39.68000,      1.07141, 99.24070,0.75330
  83.12400,39.69333,      1.07772, 99.22900,0.75341
  83.36100,39.70667,      1.08673, 99.24070,0.75351
  83.62600,39.72000,      1.09249, 99.22704,0.75363
  83.87300,39.73333,      1.10436, 99.21906,0.75374
  84.12200,39.74667,      1.11102, 99.20930,0.75385
  84.37700,39.76000,      1.12288, 99.19156,0.75396
  84.62900,39.77333,      1.13205, 99.17595,0.75408
  84.87600,39.78667,      1.13691, 99.15431,0.75418
  85.12500,39.80000,      1.14626, 99.14650,0.75429
  85.37400,39.81333,      1.15291, 99.13674,0.75440
  85.64500,39.82667,      1.16278, 99.13674,0.75452
  85.89600,39.84000,      1.17409, 99.16424,0.75463
  86.13200,39.85333,      1.18254, 99.16424,0.75473
  86.38700,39.86667,      1.19133, 99.16016,0.75484
  86.65500,39.88000,      1.19975, 99.16815,0.75496
  86.91000,39.89333,      1.21302, 99.16815,0.75506
  87.17400,39.90667,      1.21804, 99.17400,0.75518
  87.43000,39.92000,      1.22844, 99.16406,0.75529
  87.69100,39.93333,      1.23596, 99.15821,0.75540
  87.95000,39.94667,      1.24564, 99.16619,0.75551
  88.21400,39.96000,      1.25441, 99.17205,0.75562
  88.48100,39.97333,      1.26157, 99.17595,0.75573
  88.74900,39.98667,      1.27302, 99.17010,0.75584
  89.03100,40.00000,      1.28231, 99.18766,0.75596
  89.27600,40.01333,      1.29216, 99.18198,0.75606
  89.54600,40.02667,      1.30002, 99.17010,0.75618
  89.81000,40.04000,      1.30503, 99.18961,0.75628
  90.07600,40.05333,      1.32040, 99.18571,0.75639
  90.35600,40.06667,      1.33362, 99.18961,0.75651
  90.63100,40.08000,      1.33807, 99.18376,0.75662
  90.89500,40.09333,      1.34665, 99.18571,0.75673
  91.17300,40.10667,      1.35628, 99.17205,0.75684
  91.44600,40.12000,      1.36485, 99.18376,0.75695
  91.70600,40.13333,      1.37109, 99.19156,0.75706
  91.98800,40.14667,      1.38269, 99.19742,0.75717
  92.26600,40.16000,      1.39213, 99.19759,0.75728
  92.54500,40.17333,      1.40158, 99.19174,0.75739
  92.82000,40.18667,      1.41192, 99.18589,0.75750
  93.09100,40.20000,      1.42262, 99.17010,0.75761
  93.38300,40.21333,      1.43294, 99.18003,0.75773
  93.64900,40.22667,      1.44471, 99.16424,0.75783
  93.92600,40.24000,      1.44896, 99.15839,0.75794
  94.22500,40.25333,      1.46249, 99.15821,0.75806
  94.50100,40.26667,      1.47281, 99.16406,0.75816
  94.76500,40.28000,      1.48279, 99.14650,0.75827
  95.05500,40.29333,      1.49239, 99.15058,0.75838
  95.33100,40.30667,      1.50074, 99.14455,0.75849
  95.61900,40.32000,      1.50855, 99.13479,0.75860
  95.91300,40.33333,      1.51796, 99.13870,0.75871
  96.18100,40.34667,      1.53470, 99.12894,0.75881
  96.47200,40.36000,      1.53876, 99.08973,0.75892
  96.77500,40.37333,      1.54923, 99.07980,0.75903
  97.05200,40.38667,      1.56185, 99.06596,0.75914
  97.33800,40.40000,      1.57162, 99.04840,0.75925
  97.62700,40.41333,      1.58334, 99.08370,0.75935
  97.91300,40.42667,      1.59434, 99.12894,0.75946
  98.19800,40.44000,      1.60481, 99.17595,0.75957
  98.50100,40.45333,      1.61384, 99.17595,0.75968
  98.77700,40.46667,      1.62378, 99.15839,0.75978
  99.07000,40.48000,      1.63299, 99.13870,0.75989
  99.36800,40.49333,      1.64433, 99.11315,0.75999
  99.66400,40.50667,      1.65567, 99.09559,0.76010
  99.95200,40.52000,      1.66506, 99.11315,0.76021
 100.24900,40.53333,      1.67587, 99.11918,0.76031
 100.53800,40.54667,      1.68667, 99.11918,0.76042
 100.84800,40.56000,      1.69230, 99.13089,0.76053
 101.14300,40.57333,      1.70790, 99.14455,0.76063
 101.43700,40.58667,      1.72173, 99.13852,0.76074
 101.73700,40.60000,      1.72932, 99.11510,0.76084
 102.03400,40.61333,      1.73904, 99.10339,0.76095
 102.33700,40.62667,      1.74733, 99.09541,0.76105
 102.61600,40.64000,      1.75743, 99.09541,0.76115
 102.92800,40.65333,      1.76660, 99.07785,0.76126
 103.22800,40.66667,      1.77596, 99.08370,0.76136
 103.52800,40.68000,      1.78816, 99.10144,0.76146
 103.82800,40.69333,      1.79770, 99.10144,0.76157
 104.12600,40.70667,      1.80705, 99.10144,0.76167
 104.44200,40.72000,      1.82137, 99.12504,0.76177
 104.72600,40.73333,      1.83269, 99.11918,0.76187
 105.02800,40.74667,      1.84648, 99.11918,0.76197
 105.33000,40.76000,      1.85156, 99.10339,0.76207
 105.64700,40.77333,      1.86054, 99.11705,0.76218
 105.94800,40.78667,      1.87255, 99.09736,0.76228
 106.24700,40.80000,      1.88882, 99.08955,0.76237
 106.55900,40.81333,      1.89975, 99.08370,0.76248
 106.86300,40.82667,      1.90962, 99.06206,0.76258
 107.17300,40.84000,      1.91753, 99.06206,0.76268
 107.48600,40.85333,      1.92881, 99.05230,0.76278
 107.79100,40.86667,      1.93761, 99.05815,0.76288
 108.09400,40.88000,      1.94801, 99.03864,0.76297
 108.39700,40.89333,      1.96248, 99.03083,0.76307
 108.71200,40.90667,      1.97287, 99.01309,0.76317
 109.01800,40.92000,      1.98432, 99.02303,0.76326
 109.33100,40.93333,      1.99542, 99.02888,0.76336
 109.64400,40.94667,      2.00793, 99.00529,0.76346
 109.94700,40.96000,      2.01743, 99.00529,0.76355
 110.26100,40.97333,      2.02976, 99.00529,0.76365
 110.57600,40.98667,      2.04137, 98.99358,0.76375
 110.88600,41.00000,      2.05051, 98.98187,0.76384
 111.21300,41.01333,      2.06123, 98.98187,0.76394
 111.51100,41.02667,      2.07179, 98.99358,0.76403
 111.83200,41.04000,      2.08712, 98.97974,0.76413
 112.13500,41.05333,      2.09697, 98.97974,0.76422
 112.45100,41.06667,      2.10698, 98.96785,0.76431
 112.77400,41.08000,      2.11610, 98.95419,0.76441
 113.10200,41.09333,      2.12787, 98.95419,0.76451
 113.40100,41.10667,      2.13843, 98.94249,0.76459
 113.71300,41.12000,      2.15215, 98.93060,0.76468
 114.04000,41.13333,      2.16392, 98.93060,0.76478
 114.35900,41.14667,      2.17693, 98.91108,0.76487
 114.67100,41.16000,      2.18907, 98.92084,0.76496
 114.98500,41.17333,      2.19996, 98.92084,0.76505
 115.31100,41.18667,      2.21473, 98.89742,0.76514
 115.63000,41.20000,      2.22278, 98.89742,0.76523
 115.96200,41.21333,      2.23047, 98.89742,0.76532
 116.27000,41.22667,      2.24454, 98.89157,0.76541
 116.59600,41.24000,      2.26302, 98.87578,0.76550
 116.90300,41.25333,      2.27108, 98.87578,0.76558
 117.23800,41.26667,      2.28265, 98.86993,0.76568
 117.57900,41.28000,      2.29351, 98.85219,0.76577
 117.88400,41.29333,      2.30776, 98.85219,0.76585
 118.22200,41.30667,      2.31808, 98.85219,0.76594
 118.54500,41.32000,      2.33090, 98.85219,0.76603
 118.86700,41.33333,      2.34177, 98.85219,0.76611
 119.19700,41.34667,      2.35811, 98.85219,0.76620
 119.51000,41.36000,      2.36934, 98.82469,0.76628
 119.84700,41.37333,      2.38496, 98.82469,0.76637
 120.17100,41.38667,      2.39388, 98.79737,0.76645
 120.49200,41.40000,      2.41040, 98.79737,0.76654
 120.82100,41.41333,      2.41508, 98.79737,0.76662
 121.16400,41.42667,      2.42857, 98.79737,0.76671
 121.47800,41.44000,      2.44280, 98.79737,0.76679
 121.80300,41.45333,      2.45525, 98.79134,0.76687
 122.13300,41.46667,      2.46840, 98.77377,0.76695
 122.46600,41.48000,      2.48278, 98.77377,0.76703
 122.80200,41.49333,      2.49504, 98.76792,0.76712
 123.14100,41.50667,      2.50659, 98.74627,0.76720
 123.46800,41.52000,      2.52203, 98.74627,0.76728
 123.80800,41.53333,      2.53675, 98.75798,0.76736
 124.11900,41.54667,      2.54903, 98.76987,0.76743
 124.46000,41.56000,      2.56146, 98.76987,0.76751
 124.78400,41.57333,      2.57425, 98.76987,0.76759
 125.13200,41.58667,      2.58438, 98.74627,0.76767
 125.45500,41.60000,      2.59770, 98.72268,0.76775
 125.81100,41.61333,      2.60924, 98.72268,0.76783
 126.12100,41.62667,      2.62257, 98.72268,0.76790
 126.45500,41.64000,      2.63447, 98.72268,0.76798
 126.80300,41.65333,      2.64812, 98.72268,0.76805
 127.13400,41.66667,      2.66619, 98.70512,0.76813
 127.47600,41.68000,      2.67544, 98.69926,0.76820
 127.81000,41.69333,      2.68611, 98.69341,0.76828
 128.16200,41.70667,      2.69817, 98.67567,0.76836
 128.48900,41.72000,      2.71500, 98.67567,0.76843
 128.82300,41.73333,      2.73183, 98.67567,0.76850
 129.16100,41.74667,      2.74637, 98.65793,0.76857
 129.51801,41.76000,      2.75948, 98.65207,0.76865
 129.83900,41.77333,      2.76998, 98.65207,0.76871
 130.18700,41.78667,      2.78239, 98.65207,0.76879
 130.52400,41.80000,      2.79922, 98.63433,0.76886
 130.87399,41.81333,      2.80987, 98.61677,0.76893
 131.19000,41.82667,      2.82565, 98.57969,0.76899
 131.56000,41.84000,      2.83840, 98.55024,0.76907
 131.89101,41.85333,      2.85311, 98.51884,0.76913
 132.24600,41.86667,      2.86816, 98.49134,0.76920
 132.57401,41.88000,      2.88270, 98.49720,0.76927
 132.92101,41.89333,      2.89757, 98.53640,0.76934
 133.26700,41.90667,      2.91104, 98.58945,0.76940
 133.61400,41.92000,      2.92328, 98.60311,0.76947
 133.95000,41.93333,      2.93675, 98.60116,0.76953
 134.29500,41.94667,      2.95005, 98.57366,0.76960
 134.63901,41.96000,      2.96334, 98.56390,0.76966
 134.98900,41.97333,      2.97681, 98.55805,0.76973
 135.34100,41.98667,      2.99063, 98.54031,0.76979
 135.68600,42.00000,      3.00462, 98.54031,0.76986
 136.03799,42.01333,      3.02055, 98.54031,0.76992
 136.37601,42.02667,      3.03789, 98.54031,0.76998
 136.72600,42.04000,      3.05118, 98.54616,0.77004
 137.07600,42.05333,      3.06465, 98.55805,0.77010
 137.41901,42.06667,      3.07864, 98.54439,0.77016
 137.77901,42.08000,      3.09316, 98.50305,0.77022
